item_name,date,quantity_sold
Diazepam 5mg (N05B),2015-01-03,11
Diazepam 5mg (N05B),2015-01-04,4
Diazepam 5mg (N05B),2015-01-05,14
Diazepam 5mg (N05B),2015-01-06,13
Diazepam 5mg (N05B),2015-01-08,13
Diazepam 5mg (N05B),2015-01-09,33
Diazepam 5mg (N05B),2015-01-10,14
Diazepam 5mg (N05B),2015-01-11,11
Diazepam 5mg (N05B),2015-01-12,18
Diazepam 5mg (N05B),2015-01-13,14
Diazepam 5mg (N05B),2015-01-14,20
Diazepam 5mg (N05B),2015-01-15,13
Diazepam 5mg (N05B),2015-01-16,16
Diazepam 5mg (N05B),2015-01-17,18
Diazepam 5mg (N05B),2015-01-18,16
Diazepam 5mg (N05B),2015-01-19,12
Diazepam 5mg (N05B),2015-01-20,24
Diazepam 5mg (N05B),2015-01-21,17
Diazepam 5mg (N05B),2015-01-22,19
Diazepam 5mg (N05B),2015-01-23,14
Diazepam 5mg (N05B),2015-01-24,31
Diazepam 5mg (N05B),2015-01-25,11
Diazepam 5mg (N05B),2015-01-26,15
Diazepam 5mg (N05B),2015-01-27,14
Diazepam 5mg (N05B),2015-01-28,18
Diazepam 5mg (N05B),2015-01-29,16
Diazepam 5mg (N05B),2015-01-30,19
Diazepam 5mg (N05B),2015-01-31,12
Diazepam 5mg (N05B),2015-02-01,7
Diazepam 5mg (N05B),2015-02-02,14
Diazepam 5mg (N05B),2015-02-03,18
Diazepam 5mg (N05B),2015-02-04,6
Diazepam 5mg (N05B),2015-02-05,12
Diazepam 5mg (N05B),2015-02-06,7
Diazepam 5mg (N05B),2015-02-07,9
Diazepam 5mg (N05B),2015-02-08,8
Diazepam 5mg (N05B),2015-02-09,8
Diazepam 5mg (N05B),2015-02-10,11
Diazepam 5mg (N05B),2015-02-11,16
Diazepam 5mg (N05B),2015-02-12,11
Diazepam 5mg (N05B),2015-02-13,11
Diazepam 5mg (N05B),2015-02-14,13
Diazepam 5mg (N05B),2015-02-15,7
Diazepam 5mg (N05B),2015-02-16,4
Diazepam 5mg (N05B),2015-02-17,3
Diazepam 5mg (N05B),2015-02-18,4
Diazepam 5mg (N05B),2015-02-19,2
Diazepam 5mg (N05B),2015-02-20,5
Diazepam 5mg (N05B),2015-02-21,9
Diazepam 5mg (N05B),2015-02-22,7
Diazepam 5mg (N05B),2015-02-23,9
Diazepam 5mg (N05B),2015-02-24,11
Diazepam 5mg (N05B),2015-02-25,8
Diazepam 5mg (N05B),2015-02-26,13
Diazepam 5mg (N05B),2015-02-27,1
Diazepam 5mg (N05B),2015-02-28,9
Diazepam 5mg (N05B),2015-03-01,3
Diazepam 5mg (N05B),2015-03-02,6
Diazepam 5mg (N05B),2015-03-03,14
Diazepam 5mg (N05B),2015-03-04,4
Diazepam 5mg (N05B),2015-03-05,2
Diazepam 5mg (N05B),2015-03-06,4
Diazepam 5mg (N05B),2015-03-08,9
Diazepam 5mg (N05B),2015-03-09,10
Diazepam 5mg (N05B),2015-03-10,6
Diazepam 5mg (N05B),2015-03-11,9
Diazepam 5mg (N05B),2015-03-12,5
Diazepam 5mg (N05B),2015-03-13,11
Diazepam 5mg (N05B),2015-03-14,9
Diazepam 5mg (N05B),2015-03-15,3
Diazepam 5mg (N05B),2015-03-16,8
Diazepam 5mg (N05B),2015-03-17,9
Diazepam 5mg (N05B),2015-03-18,5
Diazepam 5mg (N05B),2015-03-19,7
Diazepam 5mg (N05B),2015-03-20,13
Diazepam 5mg (N05B),2015-03-21,4
Diazepam 5mg (N05B),2015-03-22,9
Diazepam 5mg (N05B),2015-03-23,5
Diazepam 5mg (N05B),2015-03-24,8
Diazepam 5mg (N05B),2015-03-25,10
Diazepam 5mg (N05B),2015-03-26,10
Diazepam 5mg (N05B),2015-03-27,3
Diazepam 5mg (N05B),2015-03-28,6
Diazepam 5mg (N05B),2015-03-29,7
Diazepam 5mg (N05B),2015-03-30,4
Diazepam 5mg (N05B),2015-03-31,5
Diazepam 5mg (N05B),2015-04-01,7
Diazepam 5mg (N05B),2015-04-02,3
Diazepam 5mg (N05B),2015-04-03,12
Diazepam 5mg (N05B),2015-04-04,7
Diazepam 5mg (N05B),2015-04-05,4
Diazepam 5mg (N05B),2015-04-06,4
Diazepam 5mg (N05B),2015-04-07,8
Diazepam 5mg (N05B),2015-04-08,11
Diazepam 5mg (N05B),2015-04-09,8
Diazepam 5mg (N05B),2015-04-10,5
Diazepam 5mg (N05B),2015-04-11,9
Diazepam 5mg (N05B),2015-04-13,5
Diazepam 5mg (N05B),2015-04-14,5
Diazepam 5mg (N05B),2015-04-15,15
Diazepam 5mg (N05B),2015-04-16,7
Diazepam 5mg (N05B),2015-04-17,6
Diazepam 5mg (N05B),2015-04-18,1
Diazepam 5mg (N05B),2015-04-19,3
Diazepam 5mg (N05B),2015-04-20,13
Diazepam 5mg (N05B),2015-04-21,9
Diazepam 5mg (N05B),2015-04-22,3
Diazepam 5mg (N05B),2015-04-23,8
Diazepam 5mg (N05B),2015-04-24,5
Diazepam 5mg (N05B),2015-04-25,3
Diazepam 5mg (N05B),2015-04-26,5
Diazepam 5mg (N05B),2015-04-27,10
Diazepam 5mg (N05B),2015-04-28,7
Diazepam 5mg (N05B),2015-04-29,2
Diazepam 5mg (N05B),2015-04-30,7
Diazepam 5mg (N05B),2015-05-01,4
Diazepam 5mg (N05B),2015-05-02,6
Diazepam 5mg (N05B),2015-05-03,4
Diazepam 5mg (N05B),2015-05-04,5
Diazepam 5mg (N05B),2015-05-05,6
Diazepam 5mg (N05B),2015-05-06,11
Diazepam 5mg (N05B),2015-05-07,4
Diazepam 5mg (N05B),2015-05-08,8
Diazepam 5mg (N05B),2015-05-09,11
Diazepam 5mg (N05B),2015-05-10,3
Diazepam 5mg (N05B),2015-05-11,3
Diazepam 5mg (N05B),2015-05-12,13
Diazepam 5mg (N05B),2015-05-13,5
Diazepam 5mg (N05B),2015-05-14,1
Diazepam 5mg (N05B),2015-05-15,8
Diazepam 5mg (N05B),2015-05-16,4
Diazepam 5mg (N05B),2015-05-18,6
Diazepam 5mg (N05B),2015-05-19,8
Diazepam 5mg (N05B),2015-05-20,12
Diazepam 5mg (N05B),2015-05-21,5
Diazepam 5mg (N05B),2015-05-22,8
Diazepam 5mg (N05B),2015-05-23,10
Diazepam 5mg (N05B),2015-05-24,5
Diazepam 5mg (N05B),2015-05-25,11
Diazepam 5mg (N05B),2015-05-26,11
Diazepam 5mg (N05B),2015-05-27,7
Diazepam 5mg (N05B),2015-05-28,3
Diazepam 5mg (N05B),2015-05-29,6
Diazepam 5mg (N05B),2015-05-30,4
Diazepam 5mg (N05B),2015-05-31,2
Diazepam 5mg (N05B),2015-06-01,12
Diazepam 5mg (N05B),2015-06-02,10
Diazepam 5mg (N05B),2015-06-03,9
Diazepam 5mg (N05B),2015-06-04,5
Diazepam 5mg (N05B),2015-06-05,6
Diazepam 5mg (N05B),2015-06-06,6
Diazepam 5mg (N05B),2015-06-07,6
Diazepam 5mg (N05B),2015-06-08,10
Diazepam 5mg (N05B),2015-06-09,14
Diazepam 5mg (N05B),2015-06-10,6
Diazepam 5mg (N05B),2015-06-11,11
Diazepam 5mg (N05B),2015-06-12,2
Diazepam 5mg (N05B),2015-06-13,6
Diazepam 5mg (N05B),2015-06-14,6
Diazepam 5mg (N05B),2015-06-15,9
Diazepam 5mg (N05B),2015-06-16,6
Diazepam 5mg (N05B),2015-06-17,10
Diazepam 5mg (N05B),2015-06-18,4
Diazepam 5mg (N05B),2015-06-19,13
Diazepam 5mg (N05B),2015-06-20,5
Diazepam 5mg (N05B),2015-06-21,5
Diazepam 5mg (N05B),2015-06-23,7
Diazepam 5mg (N05B),2015-06-24,5
Diazepam 5mg (N05B),2015-06-25,4
Diazepam 5mg (N05B),2015-06-26,3
Diazepam 5mg (N05B),2015-06-27,10
Diazepam 5mg (N05B),2015-06-29,15
Diazepam 5mg (N05B),2015-06-30,12
Diazepam 5mg (N05B),2015-07-01,14
Diazepam 5mg (N05B),2015-07-02,3
Diazepam 5mg (N05B),2015-07-03,10
Diazepam 5mg (N05B),2015-07-04,2
Diazepam 5mg (N05B),2015-07-05,10
Diazepam 5mg (N05B),2015-07-06,8
Diazepam 5mg (N05B),2015-07-07,5
Diazepam 5mg (N05B),2015-07-08,6
Diazepam 5mg (N05B),2015-07-09,4
Diazepam 5mg (N05B),2015-07-10,15
Diazepam 5mg (N05B),2015-07-11,9
Diazepam 5mg (N05B),2015-07-12,5
Diazepam 5mg (N05B),2015-07-13,5
Diazepam 5mg (N05B),2015-07-14,1
Diazepam 5mg (N05B),2015-07-15,5
Diazepam 5mg (N05B),2015-07-16,3
Diazepam 5mg (N05B),2015-07-17,3
Diazepam 5mg (N05B),2015-07-18,8
Diazepam 5mg (N05B),2015-07-19,1
Diazepam 5mg (N05B),2015-07-20,4
Diazepam 5mg (N05B),2015-07-21,7
Diazepam 5mg (N05B),2015-07-22,10
Diazepam 5mg (N05B),2015-07-23,3
Diazepam 5mg (N05B),2015-07-24,9
Diazepam 5mg (N05B),2015-07-25,7
Diazepam 5mg (N05B),2015-07-26,4
Diazepam 5mg (N05B),2015-07-27,9
Diazepam 5mg (N05B),2015-07-28,14
Diazepam 5mg (N05B),2015-07-29,8
Diazepam 5mg (N05B),2015-07-30,3
Diazepam 5mg (N05B),2015-07-31,8
Diazepam 5mg (N05B),2015-08-01,14
Diazepam 5mg (N05B),2015-08-02,9
Diazepam 5mg (N05B),2015-08-03,4
Diazepam 5mg (N05B),2015-08-04,5
Diazepam 5mg (N05B),2015-08-05,4
Diazepam 5mg (N05B),2015-08-06,11
Diazepam 5mg (N05B),2015-08-07,9
Diazepam 5mg (N05B),2015-08-08,5
Diazepam 5mg (N05B),2015-08-09,5
Diazepam 5mg (N05B),2015-08-10,12
Diazepam 5mg (N05B),2015-08-11,10
Diazepam 5mg (N05B),2015-08-12,10
Diazepam 5mg (N05B),2015-08-13,9
Diazepam 5mg (N05B),2015-08-14,5
Diazepam 5mg (N05B),2015-08-15,14
Diazepam 5mg (N05B),2015-08-16,4
Diazepam 5mg (N05B),2015-08-17,6
Diazepam 5mg (N05B),2015-08-18,16
Diazepam 5mg (N05B),2015-08-19,15
Diazepam 5mg (N05B),2015-08-20,6
Diazepam 5mg (N05B),2015-08-21,8
Diazepam 5mg (N05B),2015-08-22,6
Diazepam 5mg (N05B),2015-08-23,8
Diazepam 5mg (N05B),2015-08-24,8
Diazepam 5mg (N05B),2015-08-25,20
Diazepam 5mg (N05B),2015-08-26,7
Diazepam 5mg (N05B),2015-08-27,8
Diazepam 5mg (N05B),2015-08-28,12
Diazepam 5mg (N05B),2015-08-29,4
Diazepam 5mg (N05B),2015-08-30,3
Diazepam 5mg (N05B),2015-08-31,10
Diazepam 5mg (N05B),2015-09-01,8
Diazepam 5mg (N05B),2015-09-02,10
Diazepam 5mg (N05B),2015-09-03,13
Diazepam 5mg (N05B),2015-09-04,8
Diazepam 5mg (N05B),2015-09-05,10
Diazepam 5mg (N05B),2015-09-06,8
Diazepam 5mg (N05B),2015-09-07,7
Diazepam 5mg (N05B),2015-09-08,4
Diazepam 5mg (N05B),2015-09-09,8
Diazepam 5mg (N05B),2015-09-10,18
Diazepam 5mg (N05B),2015-09-11,9
Diazepam 5mg (N05B),2015-09-12,6
Diazepam 5mg (N05B),2015-09-13,4
Diazepam 5mg (N05B),2015-09-14,14
Diazepam 5mg (N05B),2015-09-15,8
Diazepam 5mg (N05B),2015-09-16,6
Diazepam 5mg (N05B),2015-09-17,3
Diazepam 5mg (N05B),2015-09-18,4
Diazepam 5mg (N05B),2015-09-19,7
Diazepam 5mg (N05B),2015-09-20,15
Diazepam 5mg (N05B),2015-09-21,6
Diazepam 5mg (N05B),2015-09-22,10
Diazepam 5mg (N05B),2015-09-23,7
Diazepam 5mg (N05B),2015-09-24,7
Diazepam 5mg (N05B),2015-09-25,11
Diazepam 5mg (N05B),2015-09-26,6
Diazepam 5mg (N05B),2015-09-27,3
Diazepam 5mg (N05B),2015-09-28,8
Diazepam 5mg (N05B),2015-09-29,7
Diazepam 5mg (N05B),2015-09-30,9
Diazepam 5mg (N05B),2015-10-01,2
Diazepam 5mg (N05B),2015-10-02,5
Diazepam 5mg (N05B),2015-10-03,7
Diazepam 5mg (N05B),2015-10-04,3
Diazepam 5mg (N05B),2015-10-05,11
Diazepam 5mg (N05B),2015-10-06,9
Diazepam 5mg (N05B),2015-10-07,8
Diazepam 5mg (N05B),2015-10-08,5
Diazepam 5mg (N05B),2015-10-09,13
Diazepam 5mg (N05B),2015-10-10,20
Diazepam 5mg (N05B),2015-10-11,8
Diazepam 5mg (N05B),2015-10-12,12
Diazepam 5mg (N05B),2015-10-13,6
Diazepam 5mg (N05B),2015-10-14,7
Diazepam 5mg (N05B),2015-10-15,4
Diazepam 5mg (N05B),2015-10-16,2
Diazepam 5mg (N05B),2015-10-17,8
Diazepam 5mg (N05B),2015-10-18,3
Diazepam 5mg (N05B),2015-10-19,3
Diazepam 5mg (N05B),2015-10-20,6
Diazepam 5mg (N05B),2015-10-21,9
Diazepam 5mg (N05B),2015-10-22,9
Diazepam 5mg (N05B),2015-10-23,3
Diazepam 5mg (N05B),2015-10-24,8
Diazepam 5mg (N05B),2015-10-25,4
Diazepam 5mg (N05B),2015-10-26,8
Diazepam 5mg (N05B),2015-10-27,7
Diazepam 5mg (N05B),2015-10-28,11
Diazepam 5mg (N05B),2015-10-29,8
Diazepam 5mg (N05B),2015-10-30,8
Diazepam 5mg (N05B),2015-10-31,6
Diazepam 5mg (N05B),2015-11-01,11
Diazepam 5mg (N05B),2015-11-02,7
Diazepam 5mg (N05B),2015-11-03,5
Diazepam 5mg (N05B),2015-11-04,18
Diazepam 5mg (N05B),2015-11-05,3
Diazepam 5mg (N05B),2015-11-06,5
Diazepam 5mg (N05B),2015-11-07,15
Diazepam 5mg (N05B),2015-11-08,7
Diazepam 5mg (N05B),2015-11-09,3
Diazepam 5mg (N05B),2015-11-10,8
Diazepam 5mg (N05B),2015-11-11,4
Diazepam 5mg (N05B),2015-11-12,11
Diazepam 5mg (N05B),2015-11-13,13
Diazepam 5mg (N05B),2015-11-14,5
Diazepam 5mg (N05B),2015-11-15,8
Diazepam 5mg (N05B),2015-11-16,9
Diazepam 5mg (N05B),2015-11-17,1
Diazepam 5mg (N05B),2015-11-18,11
Diazepam 5mg (N05B),2015-11-19,22
Diazepam 5mg (N05B),2015-11-20,2
Diazepam 5mg (N05B),2015-11-21,4
Diazepam 5mg (N05B),2015-11-22,6
Diazepam 5mg (N05B),2015-11-23,3
Diazepam 5mg (N05B),2015-11-24,12
Diazepam 5mg (N05B),2015-11-25,11
Diazepam 5mg (N05B),2015-11-26,8
Diazepam 5mg (N05B),2015-11-27,7
Diazepam 5mg (N05B),2015-11-28,3
Diazepam 5mg (N05B),2015-11-29,1
Diazepam 5mg (N05B),2015-11-30,5
Diazepam 5mg (N05B),2015-12-01,4
Diazepam 5mg (N05B),2015-12-02,23
Diazepam 5mg (N05B),2015-12-03,6
Diazepam 5mg (N05B),2015-12-04,9
Diazepam 5mg (N05B),2015-12-05,2
Diazepam 5mg (N05B),2015-12-06,5
Diazepam 5mg (N05B),2015-12-07,6
Diazepam 5mg (N05B),2015-12-08,8
Diazepam 5mg (N05B),2015-12-09,16
Diazepam 5mg (N05B),2015-12-10,9
Diazepam 5mg (N05B),2015-12-11,9
Diazepam 5mg (N05B),2015-12-12,5
Diazepam 5mg (N05B),2015-12-13,5
Diazepam 5mg (N05B),2015-12-14,11
Diazepam 5mg (N05B),2015-12-15,3
Diazepam 5mg (N05B),2015-12-16,11
Diazepam 5mg (N05B),2015-12-17,7
Diazepam 5mg (N05B),2015-12-18,12
Diazepam 5mg (N05B),2015-12-20,3
Diazepam 5mg (N05B),2015-12-21,14
Diazepam 5mg (N05B),2015-12-22,6
Diazepam 5mg (N05B),2015-12-23,3
Diazepam 5mg (N05B),2015-12-24,5
Diazepam 5mg (N05B),2015-12-25,28
Diazepam 5mg (N05B),2015-12-26,15
Diazepam 5mg (N05B),2015-12-27,4
Diazepam 5mg (N05B),2015-12-28,18
Diazepam 5mg (N05B),2015-12-29,9
Diazepam 5mg (N05B),2015-12-30,12
Diazepam 5mg (N05B),2015-12-31,18
Diazepam 5mg (N05B),2016-01-03,1
Diazepam 5mg (N05B),2016-01-04,6
Diazepam 5mg (N05B),2016-01-05,15
Diazepam 5mg (N05B),2016-01-06,2
Diazepam 5mg (N05B),2016-01-08,8
Diazepam 5mg (N05B),2016-01-09,9
Diazepam 5mg (N05B),2016-01-10,8
Diazepam 5mg (N05B),2016-01-11,18
Diazepam 5mg (N05B),2016-01-12,8
Diazepam 5mg (N05B),2016-01-13,15
Diazepam 5mg (N05B),2016-01-14,18
Diazepam 5mg (N05B),2016-01-15,8
Diazepam 5mg (N05B),2016-01-16,11
Diazepam 5mg (N05B),2016-01-17,4
Diazepam 5mg (N05B),2016-01-18,3
Diazepam 5mg (N05B),2016-01-19,7
Diazepam 5mg (N05B),2016-01-20,29
Diazepam 5mg (N05B),2016-01-21,8
Diazepam 5mg (N05B),2016-01-22,11
Diazepam 5mg (N05B),2016-01-23,4
Diazepam 5mg (N05B),2016-01-24,3
Diazepam 5mg (N05B),2016-01-25,12
Diazepam 5mg (N05B),2016-01-26,9
Diazepam 5mg (N05B),2016-01-27,18
Diazepam 5mg (N05B),2016-01-28,4
Diazepam 5mg (N05B),2016-01-29,3
Diazepam 5mg (N05B),2016-01-30,3
Diazepam 5mg (N05B),2016-01-31,3
Diazepam 5mg (N05B),2016-02-01,7
Diazepam 5mg (N05B),2016-02-02,6
Diazepam 5mg (N05B),2016-02-03,11
Diazepam 5mg (N05B),2016-02-04,5
Diazepam 5mg (N05B),2016-02-05,7
Diazepam 5mg (N05B),2016-02-06,1
Diazepam 5mg (N05B),2016-02-07,2
Diazepam 5mg (N05B),2016-02-08,5
Diazepam 5mg (N05B),2016-02-09,16
Diazepam 5mg (N05B),2016-02-10,29
Diazepam 5mg (N05B),2016-02-11,10
Diazepam 5mg (N05B),2016-02-12,4
Diazepam 5mg (N05B),2016-02-13,2
Diazepam 5mg (N05B),2016-02-14,5
Diazepam 5mg (N05B),2016-02-15,6
Diazepam 5mg (N05B),2016-02-16,3
Diazepam 5mg (N05B),2016-02-17,12
Diazepam 5mg (N05B),2016-02-18,3
Diazepam 5mg (N05B),2016-02-19,18
Diazepam 5mg (N05B),2016-02-20,5
Diazepam 5mg (N05B),2016-02-21,5
Diazepam 5mg (N05B),2016-02-22,10
Diazepam 5mg (N05B),2016-02-23,11
Diazepam 5mg (N05B),2016-02-24,6
Diazepam 5mg (N05B),2016-02-25,22
Diazepam 5mg (N05B),2016-02-26,6
Diazepam 5mg (N05B),2016-02-27,3
Diazepam 5mg (N05B),2016-02-28,6
Diazepam 5mg (N05B),2016-02-29,13
Diazepam 5mg (N05B),2016-03-01,11
Diazepam 5mg (N05B),2016-03-02,15
Diazepam 5mg (N05B),2016-03-03,2
Diazepam 5mg (N05B),2016-03-04,3
Diazepam 5mg (N05B),2016-03-05,9
Diazepam 5mg (N05B),2016-03-06,2
Diazepam 5mg (N05B),2016-03-07,3
Diazepam 5mg (N05B),2016-03-08,7
Diazepam 5mg (N05B),2016-03-09,7
Diazepam 5mg (N05B),2016-03-10,8
Diazepam 5mg (N05B),2016-03-11,8
Diazepam 5mg (N05B),2016-03-12,4
Diazepam 5mg (N05B),2016-03-13,4
Diazepam 5mg (N05B),2016-03-14,12
Diazepam 5mg (N05B),2016-03-15,7
Diazepam 5mg (N05B),2016-03-16,16
Diazepam 5mg (N05B),2016-03-17,10
Diazepam 5mg (N05B),2016-03-18,15
Diazepam 5mg (N05B),2016-03-19,6
Diazepam 5mg (N05B),2016-03-20,1
Diazepam 5mg (N05B),2016-03-21,11
Diazepam 5mg (N05B),2016-03-22,12
Diazepam 5mg (N05B),2016-03-23,22
Diazepam 5mg (N05B),2016-03-24,4
Diazepam 5mg (N05B),2016-03-25,8
Diazepam 5mg (N05B),2016-03-26,4
Diazepam 5mg (N05B),2016-03-27,11
Diazepam 5mg (N05B),2016-03-28,20
Diazepam 5mg (N05B),2016-03-29,4
Diazepam 5mg (N05B),2016-03-30,3
Diazepam 5mg (N05B),2016-03-31,1
Diazepam 5mg (N05B),2016-04-01,4
Diazepam 5mg (N05B),2016-04-02,4
Diazepam 5mg (N05B),2016-04-03,5
Diazepam 5mg (N05B),2016-04-04,3
Diazepam 5mg (N05B),2016-04-05,5
Diazepam 5mg (N05B),2016-04-06,7
Diazepam 5mg (N05B),2016-04-07,7
Diazepam 5mg (N05B),2016-04-08,2
Diazepam 5mg (N05B),2016-04-09,7
Diazepam 5mg (N05B),2016-04-10,4
Diazepam 5mg (N05B),2016-04-11,11
Diazepam 5mg (N05B),2016-04-12,19
Diazepam 5mg (N05B),2016-04-13,22
Diazepam 5mg (N05B),2016-04-14,9
Diazepam 5mg (N05B),2016-04-15,6
Diazepam 5mg (N05B),2016-04-16,11
Diazepam 5mg (N05B),2016-04-17,2
Diazepam 5mg (N05B),2016-04-18,15
Diazepam 5mg (N05B),2016-04-19,7
Diazepam 5mg (N05B),2016-04-20,11
Diazepam 5mg (N05B),2016-04-21,6
Diazepam 5mg (N05B),2016-04-22,4
Diazepam 5mg (N05B),2016-04-23,8
Diazepam 5mg (N05B),2016-04-24,3
Diazepam 5mg (N05B),2016-04-25,20
Diazepam 5mg (N05B),2016-04-26,19
Diazepam 5mg (N05B),2016-04-27,27
Diazepam 5mg (N05B),2016-04-28,18
Diazepam 5mg (N05B),2016-04-29,15
Diazepam 5mg (N05B),2016-04-30,11
Diazepam 5mg (N05B),2016-05-02,7
Diazepam 5mg (N05B),2016-05-03,3
Diazepam 5mg (N05B),2016-05-04,4
Diazepam 5mg (N05B),2016-05-05,16
Diazepam 5mg (N05B),2016-05-06,7
Diazepam 5mg (N05B),2016-05-07,5
Diazepam 5mg (N05B),2016-05-08,12
Diazepam 5mg (N05B),2016-05-09,3
Diazepam 5mg (N05B),2016-05-10,4
Diazepam 5mg (N05B),2016-05-11,13
Diazepam 5mg (N05B),2016-05-12,8
Diazepam 5mg (N05B),2016-05-13,9
Diazepam 5mg (N05B),2016-05-14,13
Diazepam 5mg (N05B),2016-05-15,6
Diazepam 5mg (N05B),2016-05-16,17
Diazepam 5mg (N05B),2016-05-17,4
Diazepam 5mg (N05B),2016-05-18,7
Diazepam 5mg (N05B),2016-05-19,10
Diazepam 5mg (N05B),2016-05-20,14
Diazepam 5mg (N05B),2016-05-21,3
Diazepam 5mg (N05B),2016-05-22,6
Diazepam 5mg (N05B),2016-05-23,19
Diazepam 5mg (N05B),2016-05-24,3
Diazepam 5mg (N05B),2016-05-25,16
Diazepam 5mg (N05B),2016-05-26,20
Diazepam 5mg (N05B),2016-05-27,14
Diazepam 5mg (N05B),2016-05-28,4
Diazepam 5mg (N05B),2016-05-29,2
Diazepam 5mg (N05B),2016-05-30,3
Diazepam 5mg (N05B),2016-05-31,3
Diazepam 5mg (N05B),2016-06-01,11
Diazepam 5mg (N05B),2016-06-02,18
Diazepam 5mg (N05B),2016-06-03,8
Diazepam 5mg (N05B),2016-06-04,2
Diazepam 5mg (N05B),2016-06-05,5
Diazepam 5mg (N05B),2016-06-06,5
Diazepam 5mg (N05B),2016-06-07,13
Diazepam 5mg (N05B),2016-06-08,10
Diazepam 5mg (N05B),2016-06-09,7
Diazepam 5mg (N05B),2016-06-10,11
Diazepam 5mg (N05B),2016-06-11,4
Diazepam 5mg (N05B),2016-06-12,8
Diazepam 5mg (N05B),2016-06-13,7
Diazepam 5mg (N05B),2016-06-14,17
Diazepam 5mg (N05B),2016-06-15,22
Diazepam 5mg (N05B),2016-06-16,4
Diazepam 5mg (N05B),2016-06-17,8
Diazepam 5mg (N05B),2016-06-18,1
Diazepam 5mg (N05B),2016-06-19,1
Diazepam 5mg (N05B),2016-06-20,5
Diazepam 5mg (N05B),2016-06-21,15
Diazepam 5mg (N05B),2016-06-22,6
Diazepam 5mg (N05B),2016-06-23,5
Diazepam 5mg (N05B),2016-06-24,15
Diazepam 5mg (N05B),2016-06-25,5
Diazepam 5mg (N05B),2016-06-26,20
Diazepam 5mg (N05B),2016-06-27,9
Diazepam 5mg (N05B),2016-06-28,20
Diazepam 5mg (N05B),2016-06-29,12
Diazepam 5mg (N05B),2016-06-30,6
Diazepam 5mg (N05B),2016-07-01,1
Diazepam 5mg (N05B),2016-07-02,9
Diazepam 5mg (N05B),2016-07-03,4
Diazepam 5mg (N05B),2016-07-04,8
Diazepam 5mg (N05B),2016-07-05,10
Diazepam 5mg (N05B),2016-07-06,5
Diazepam 5mg (N05B),2016-07-07,11
Diazepam 5mg (N05B),2016-07-08,12
Diazepam 5mg (N05B),2016-07-09,12
Diazepam 5mg (N05B),2016-07-10,6
Diazepam 5mg (N05B),2016-07-11,9
Diazepam 5mg (N05B),2016-07-12,14
Diazepam 5mg (N05B),2016-07-13,11
Diazepam 5mg (N05B),2016-07-14,3
Diazepam 5mg (N05B),2016-07-15,4
Diazepam 5mg (N05B),2016-07-16,6
Diazepam 5mg (N05B),2016-07-17,3
Diazepam 5mg (N05B),2016-07-18,2
Diazepam 5mg (N05B),2016-07-19,5
Diazepam 5mg (N05B),2016-07-20,6
Diazepam 5mg (N05B),2016-07-21,15
Diazepam 5mg (N05B),2016-07-22,4
Diazepam 5mg (N05B),2016-07-23,6
Diazepam 5mg (N05B),2016-07-24,4
Diazepam 5mg (N05B),2016-07-25,9
Diazepam 5mg (N05B),2016-07-26,16
Diazepam 5mg (N05B),2016-07-27,4
Diazepam 5mg (N05B),2016-07-28,12
Diazepam 5mg (N05B),2016-07-29,17
Diazepam 5mg (N05B),2016-07-30,7
Diazepam 5mg (N05B),2016-07-31,5
Diazepam 5mg (N05B),2016-08-01,8
Diazepam 5mg (N05B),2016-08-02,12
Diazepam 5mg (N05B),2016-08-03,11
Diazepam 5mg (N05B),2016-08-04,12
Diazepam 5mg (N05B),2016-08-05,24
Diazepam 5mg (N05B),2016-08-06,33
Diazepam 5mg (N05B),2016-08-07,12
Diazepam 5mg (N05B),2016-08-08,36
Diazepam 5mg (N05B),2016-08-09,26
Diazepam 5mg (N05B),2016-08-10,11
Diazepam 5mg (N05B),2016-08-11,1
Diazepam 5mg (N05B),2016-08-12,6
Diazepam 5mg (N05B),2016-08-13,2
Diazepam 5mg (N05B),2016-08-14,2
Diazepam 5mg (N05B),2016-08-15,11
Diazepam 5mg (N05B),2016-08-16,4
Diazepam 5mg (N05B),2016-08-17,7
Diazepam 5mg (N05B),2016-08-18,7
Diazepam 5mg (N05B),2016-08-19,12
Diazepam 5mg (N05B),2016-08-20,1
Diazepam 5mg (N05B),2016-08-21,3
Diazepam 5mg (N05B),2016-08-22,3
Diazepam 5mg (N05B),2016-08-23,7
Diazepam 5mg (N05B),2016-08-24,2
Diazepam 5mg (N05B),2016-08-25,4
Diazepam 5mg (N05B),2016-08-26,3
Diazepam 5mg (N05B),2016-08-27,2
Diazepam 5mg (N05B),2016-08-28,3
Diazepam 5mg (N05B),2016-08-29,4
Diazepam 5mg (N05B),2016-08-30,4
Diazepam 5mg (N05B),2016-08-31,3
Diazepam 5mg (N05B),2016-09-01,2
Diazepam 5mg (N05B),2016-09-02,25
Diazepam 5mg (N05B),2016-09-03,5
Diazepam 5mg (N05B),2016-09-04,10
Diazepam 5mg (N05B),2016-09-05,8
Diazepam 5mg (N05B),2016-09-06,14
Diazepam 5mg (N05B),2016-09-07,14
Diazepam 5mg (N05B),2016-09-08,8
Diazepam 5mg (N05B),2016-09-09,11
Diazepam 5mg (N05B),2016-09-10,9
Diazepam 5mg (N05B),2016-09-11,8
Diazepam 5mg (N05B),2016-09-12,10
